little,large,fire,death,coin,enemy_defeated,jump,run,duck,left,right,Time,PlayerID,Episode
0,0,0,0,0,0,0,0,0,1,0,2308,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2309,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2309,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2311,0007113,1
0,0,0,0,0,0,0,0,0,1,1,2323,0007113,1
0,0,0,0,0,0,0,0,0,1,1,2324,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2325,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2325,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2326,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2328,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2329,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2337,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2338,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2340,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2341,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2342,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2343,0007113,1
0,0,0,0,0,0,0,0,0,1,1,2352,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2353,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2355,0007113,1
0,0,0,0,0,0,0,0,0,1,1,2356,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2357,0007113,1
0,0,0,0,0,0,0,0,0,1,1,2358,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2359,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2360,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2361,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2363,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2366,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2370,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2370,0007113,1
0,0,0,0,0,0,0,0,0,1,1,2378,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2379,0007113,1
0,0,0,0,0,0,1,0,0,1,1,2380,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2383,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2388,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2393,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2397,0007113,1
0,0,0,0,0,0,1,1,0,1,0,2402,0007113,1
0,0,0,0,0,0,1,0,0,1,0,2410,0007113,1
0,0,0,0,0,0,0,0,0,1,0,2416,0007113,1
0,0,0,0,0,0,0,0,0,0,0,2835,0007113,1
0,0,1,0,0,0,0,0,0,0,0,3077,0007113,1
0,0,1,0,0,0,0,0,0,0,1,4544,0007113,1
0,0,0,0,0,0,0,0,0,0,1,4580,0007113,1
0,0,0,0,0,0,0,0,0,0,0,4582,0007113,1
0,0,0,0,0,0,0,0,0,0,0,5880,0007113,1
0,0,0,0,0,0,0,0,0,0,0,0,0007113,2
0,0,0,0,0,0,0,0,0,0,1,35,0007113,2
0,0,0,0,0,0,1,0,0,0,1,36,0007113,2
0,0,0,0,0,0,0,0,0,0,1,52,0007113,2
0,0,0,0,0,0,0,1,0,0,1,67,0007113,2
0,0,0,0,0,0,1,1,0,0,1,80,0007113,2
0,0,0,0,0,0,1,1,0,0,1,88,0007113,2
0,0,0,0,0,0,0,1,0,0,1,90,0007113,2
0,0,0,0,0,0,0,0,0,0,1,97,0007113,2
0,0,0,0,0,0,1,0,0,0,1,117,0007113,2
0,0,0,0,0,0,1,0,0,0,1,117,0007113,2
0,0,0,0,0,0,1,0,0,0,1,119,0007113,2
0,0,0,0,0,0,1,0,0,0,1,121,0007113,2
0,0,0,0,0,0,1,0,0,0,0,122,0007113,2
0,0,0,0,0,0,0,0,0,0,0,129,0007113,2
0,0,0,0,0,0,0,0,0,0,0,130,0007113,2
0,0,0,0,0,0,0,0,0,0,0,147,0007113,2
0,0,0,0,0,0,0,0,0,0,0,147,0007113,2
0,0,0,0,0,0,0,0,0,0,1,151,0007113,2
0,0,0,0,0,0,0,0,0,1,1,167,0007113,2
0,0,0,0,0,0,0,0,0,1,0,169,0007113,2
0,0,0,0,0,0,0,1,0,1,0,179,0007113,2
0,0,0,0,0,0,0,1,0,1,0,190,0007113,2
0,0,0,0,0,0,0,1,0,1,1,190,0007113,2
0,0,0,0,0,0,1,1,0,1,1,198,0007113,2
0,0,0,0,0,0,1,1,0,1,1,206,0007113,2
0,0,0,0,0,0,0,1,0,1,1,208,0007113,2
0,0,0,0,0,0,0,0,0,1,1,224,0007113,2
0,0,0,0,0,0,0,0,0,1,1,228,0007113,2
0,0,0,0,0,0,0,0,0,1,1,230,0007113,2
0,0,0,0,0,0,0,0,0,1,1,232,0007113,2
0,0,0,0,0,0,1,0,0,1,1,233,0007113,2
0,0,0,0,0,0,1,0,0,1,0,233,0007113,2
0,0,0,0,0,0,1,0,0,1,1,234,0007113,2
0,0,0,0,0,0,1,0,0,1,0,235,0007113,2
0,0,0,0,0,0,1,0,0,1,1,236,0007113,2
0,0,0,0,0,0,1,0,0,1,0,237,0007113,2
0,0,0,0,0,0,1,0,0,1,0,241,0007113,2
0,0,0,0,0,0,1,0,0,1,0,241,0007113,2
0,0,0,0,0,0,0,0,0,1,0,245,0007113,2
0,0,0,0,0,0,0,0,0,1,0,251,0007113,2
0,0,0,0,0,0,1,0,0,1,0,277,0007113,2
0,0,0,0,0,0,1,0,0,1,1,282,0007113,2
0,0,0,0,0,0,1,0,0,1,0,283,0007113,2
0,0,0,0,0,0,0,0,0,1,0,289,0007113,2
0,0,0,0,0,0,1,0,0,1,0,293,0007113,2
0,0,0,0,0,0,1,0,0,1,1,295,0007113,2
0,0,0,0,0,0,0,0,0,1,1,305,0007113,2
0,0,0,0,0,0,0,0,0,1,1,308,0007113,2
0,0,0,0,0,0,1,0,0,1,1,309,0007113,2
0,0,0,0,0,0,1,0,0,1,1,310,0007113,2
0,0,0,0,0,0,1,0,0,1,1,312,0007113,2
0,0,0,0,0,0,1,0,0,1,0,313,0007113,2
0,0,0,0,0,0,1,0,0,1,1,314,0007113,2
0,0,0,0,0,0,1,0,0,1,0,315,0007113,2
0,0,0,0,0,0,1,0,0,1,0,320,0007113,2
0,0,0,0,0,0,0,0,0,1,0,321,0007113,2
0,0,0,0,0,0,0,0,0,1,0,322,0007113,2
0,0,0,0,0,0,0,0,0,1,1,323,0007113,2
0,0,0,0,0,0,0,0,0,1,0,324,0007113,2
0,0,0,0,0,0,0,0,0,1,1,325,0007113,2
0,0,0,0,0,0,0,0,0,1,1,327,0007113,2
0,0,0,0,0,0,1,0,0,1,1,328,0007113,2
0,0,0,0,0,0,1,0,0,1,0,328,0007113,2
0,0,0,0,0,0,1,0,0,1,1,329,0007113,2
0,0,0,0,0,0,1,0,0,1,0,330,0007113,2
0,0,0,0,0,0,1,0,0,1,1,331,0007113,2
0,0,0,0,0,0,1,0,0,1,0,332,0007113,2
0,0,0,0,0,0,1,0,0,1,0,333,0007113,2
0,0,0,0,0,0,0,0,0,1,0,337,0007113,2
0,0,0,0,0,0,1,0,0,1,0,340,0007113,2
0,0,0,0,0,0,1,0,0,1,0,340,0007113,2
0,0,0,0,0,0,1,0,0,0,0,355,0007113,2
0,0,0,0,0,0,0,0,0,0,0,361,0007113,2
0,0,0,0,0,0,0,0,0,0,1,363,0007113,2
0,0,0,0,0,0,0,0,0,0,0,364,0007113,2
0,0,0,0,0,0,0,0,0,0,1,367,0007113,2
0,0,0,0,0,0,1,0,0,0,1,368,0007113,2
0,0,0,0,0,0,1,0,0,0,1,369,0007113,2
0,0,0,0,0,0,1,0,0,0,1,371,0007113,2
0,0,0,0,0,0,1,0,0,0,0,372,0007113,2
0,0,0,0,0,0,1,0,0,0,0,372,0007113,2
0,0,0,0,0,0,0,0,0,0,0,378,0007113,2
0,0,0,0,0,0,0,1,0,0,0,380,0007113,2
0,0,0,0,0,0,0,0,0,0,0,385,0007113,2
0,0,0,0,0,0,0,0,0,0,0,395,0007113,2
0,0,0,0,0,0,0,0,0,0,1,395,0007113,2
0,0,0,0,0,0,0,0,0,0,0,398,0007113,2
0,0,0,0,0,0,1,0,0,0,0,413,0007113,2
0,0,0,0,0,0,0,0,0,0,0,425,0007113,2
0,0,0,0,0,0,1,0,0,0,0,429,0007113,2
0,0,0,0,0,0,1,0,0,0,1,429,0007113,2
0,0,0,0,0,0,1,0,0,0,1,431,0007113,2
0,0,0,0,0,0,0,0,0,0,1,440,0007113,2
0,0,0,0,0,0,0,0,0,0,1,444,0007113,2
0,0,0,0,0,0,1,0,0,0,1,445,0007113,2
0,0,0,0,0,0,1,0,0,0,0,445,0007113,2
0,0,0,0,0,0,1,0,0,0,1,446,0007113,2
0,0,0,0,0,0,1,0,0,0,1,448,0007113,2
0,0,0,0,0,0,1,0,0,0,0,449,0007113,2
0,0,0,0,0,0,1,0,0,0,1,450,0007113,2
0,0,0,0,0,0,1,0,0,0,0,451,0007113,2
0,0,0,0,0,0,1,0,0,0,0,452,0007113,2
0,0,0,0,0,0,0,0,0,0,0,456,0007113,2
0,0,0,0,0,0,0,0,0,0,0,458,0007113,2
0,0,0,0,0,0,1,0,0,0,0,460,0007113,2
0,0,0,0,0,0,1,0,0,0,0,460,0007113,2
0,0,0,0,0,0,1,0,0,0,1,462,0007113,2
0,0,0,0,0,0,1,0,0,0,0,464,0007113,2
0,0,0,0,0,0,0,0,0,0,0,472,0007113,2
0,0,0,0,0,0,1,0,0,0,0,473,0007113,2
0,0,0,0,0,0,0,0,0,0,0,494,0007113,2
0,0,0,0,0,0,0,0,0,0,1,497,0007113,2
0,0,0,0,0,0,0,0,0,0,1,499,0007113,2
0,0,0,0,0,0,0,0,0,0,0,500,0007113,2
0,0,0,0,0,0,0,0,0,0,1,501,0007113,2
0,0,0,0,0,0,0,0,0,0,0,502,0007113,2
0,0,0,0,0,0,0,0,0,0,1,503,0007113,2
0,0,0,0,0,0,1,0,0,0,1,504,0007113,2
0,0,0,0,0,0,1,0,0,0,0,504,0007113,2
0,0,0,0,0,0,1,0,0,0,1,505,0007113,2
0,0,0,0,0,0,1,0,0,0,0,506,0007113,2
0,0,0,0,0,0,1,0,0,0,1,507,0007113,2
0,0,0,0,0,0,1,0,0,0,0,508,0007113,2
0,0,0,0,0,0,0,0,0,0,0,515,0007113,2
0,0,0,0,0,0,1,0,0,0,0,519,0007113,2
0,0,0,0,0,0,1,0,0,0,1,522,0007113,2
0,0,0,0,0,0,1,0,0,0,0,523,0007113,2
0,0,0,0,0,0,0,0,0,0,0,531,0007113,2
0,0,0,0,0,0,0,0,0,0,0,533,0007113,2
0,0,0,0,0,0,1,0,0,0,0,536,0007113,2
0,0,0,0,0,0,1,0,0,1,0,536,0007113,2
0,0,0,0,0,0,1,0,0,1,1,545,0007113,2
0,0,0,0,0,0,0,0,0,1,1,548,0007113,2
0,0,0,0,0,0,0,0,0,1,0,550,0007113,2
0,0,0,0,0,0,0,0,0,1,1,554,0007113,2
0,0,0,0,0,0,1,0,0,1,1,556,0007113,2
0,0,0,0,0,0,0,0,0,1,1,568,0007113,2
0,0,0,0,0,0,0,0,0,1,0,570,0007113,2
0,0,0,0,0,0,0,0,0,1,1,573,0007113,2
0,0,0,0,0,0,1,0,0,1,1,574,0007113,2
0,0,0,0,0,0,1,0,0,1,1,575,0007113,2
0,0,0,0,0,0,1,0,0,1,1,577,0007113,2
0,0,0,0,0,0,1,0,0,1,0,578,0007113,2
0,0,0,0,0,0,1,0,0,1,0,581,0007113,2
0,0,0,0,0,0,0,0,0,1,0,589,0007113,2
0,0,0,0,0,0,0,0,0,1,0,589,0007113,2
0,0,0,0,0,0,0,0,0,1,0,590,0007113,2
0,0,0,0,0,0,0,0,0,1,0,593,0007113,2
0,0,0,0,0,0,0,0,0,1,1,597,0007113,2
0,0,0,0,0,1,0,0,0,1,1,627,0007113,2
0,0,0,0,0,0,1,0,0,1,1,629,0007113,2
0,0,0,0,0,0,1,0,0,0,1,649,0007113,2
0,0,0,0,0,0,1,0,0,0,1,658,0007113,2
0,0,0,0,0,0,0,0,0,0,1,659,0007113,2
0,0,0,0,0,0,0,0,0,0,1,660,0007113,2
0,0,0,0,0,0,0,0,0,0,1,662,0007113,2
0,0,0,0,0,0,1,0,0,0,1,663,0007113,2
0,0,0,0,0,0,1,0,0,0,0,663,0007113,2
0,0,0,0,0,0,1,0,0,0,1,664,0007113,2
0,0,0,0,0,0,1,0,0,0,0,665,0007113,2
0,0,0,0,0,0,1,0,0,0,1,666,0007113,2
0,0,0,0,0,0,1,0,0,0,0,667,0007113,2
0,0,0,0,0,0,0,0,0,0,0,675,0007113,2
0,0,0,0,0,0,0,0,0,0,0,677,0007113,2
0,0,0,0,0,0,1,0,0,0,0,679,0007113,2
0,0,0,0,0,0,1,0,0,0,1,679,0007113,2
0,0,0,0,0,0,1,0,0,0,0,680,0007113,2
0,0,0,0,0,0,1,0,0,0,1,681,0007113,2
0,0,0,0,0,0,0,0,0,0,1,693,0007113,2
0,0,0,0,0,0,0,0,0,0,0,693,0007113,2
0,0,0,0,0,0,0,0,0,0,1,694,0007113,2
0,0,0,0,0,0,0,0,0,0,0,695,0007113,2
0,0,0,0,0,0,0,0,0,0,1,696,0007113,2
0,0,0,0,0,0,1,0,0,0,1,697,0007113,2
0,0,0,0,0,0,1,0,0,0,1,698,0007113,2
0,0,0,0,0,0,1,0,0,0,0,699,0007113,2
0,0,0,0,0,0,1,0,0,0,1,700,0007113,2
0,0,0,0,0,0,1,0,0,0,0,701,0007113,2
0,0,0,0,0,0,1,0,0,0,0,708,0007113,2
0,0,0,0,0,0,0,0,0,0,0,714,0007113,2
0,0,0,0,0,0,0,0,0,0,1,716,0007113,2
0,0,0,0,0,0,0,0,0,0,0,717,0007113,2
0,0,0,0,0,0,1,0,0,0,0,718,0007113,2
0,0,0,0,0,0,1,0,0,0,1,718,0007113,2
0,0,0,0,0,0,1,0,0,0,0,720,0007113,2
0,0,0,0,0,0,1,0,0,0,1,720,0007113,2
0,0,0,0,0,0,1,0,0,0,0,721,0007113,2
0,0,0,0,0,0,1,0,0,0,1,722,0007113,2
0,0,0,0,0,0,1,0,0,0,0,723,0007113,2
0,0,0,0,0,0,0,0,0,0,0,730,0007113,2
0,0,0,0,0,0,0,0,0,0,0,733,0007113,2
0,0,0,0,0,0,1,0,0,0,0,736,0007113,2
0,0,0,0,0,0,0,0,0,0,0,750,0007113,2
0,0,0,0,0,0,0,0,0,1,0,755,0007113,2
0,0,0,0,0,0,0,0,0,1,0,755,0007113,2
0,0,0,0,0,0,1,0,0,1,0,765,0007113,2
0,0,0,0,0,0,0,0,0,1,0,773,0007113,2
0,0,0,0,0,0,0,0,0,1,1,779,0007113,2
0,0,0,0,0,0,1,0,0,1,1,782,0007113,2
0,0,0,0,0,0,0,0,0,1,1,790,0007113,2
0,0,0,0,0,0,1,0,0,1,1,796,0007113,2
0,0,0,0,0,0,0,0,0,1,1,804,0007113,2
0,0,0,0,0,0,0,0,0,1,1,806,0007113,2
0,0,0,0,0,0,1,0,0,1,1,812,0007113,2
0,0,0,0,0,0,0,0,0,1,1,824,0007113,2
0,0,0,0,0,0,0,0,0,1,1,824,0007113,2
0,0,0,0,0,0,0,0,0,1,1,826,0007113,2
0,0,0,0,0,0,1,0,0,1,1,828,0007113,2
0,0,0,0,0,0,1,0,0,1,1,828,0007113,2
0,0,0,0,0,0,1,0,0,1,0,829,0007113,2
0,0,0,0,0,0,1,0,0,1,1,830,0007113,2
0,0,0,0,0,0,1,0,0,1,0,831,0007113,2
0,0,0,0,0,0,0,0,0,1,0,840,0007113,2
0,0,0,0,0,0,0,0,0,1,0,843,0007113,2
0,0,0,0,0,0,0,0,0,1,1,843,0007113,2
0,0,0,0,0,0,0,0,0,1,0,844,0007113,2
0,0,0,0,0,0,0,0,0,1,0,845,0007113,2
0,0,0,0,0,0,0,0,0,1,1,845,0007113,2
0,0,0,0,0,0,1,0,0,1,1,846,0007113,2
0,0,0,0,0,0,1,0,0,1,1,847,0007113,2
0,0,0,0,0,0,1,0,0,1,0,848,0007113,2
0,0,0,0,0,0,1,0,0,1,1,849,0007113,2
0,0,0,0,0,0,1,0,0,1,0,850,0007113,2
0,0,0,0,0,0,1,0,0,1,0,850,0007113,2
0,0,0,0,0,0,0,0,0,1,0,857,0007113,2
0,0,0,0,0,0,0,0,0,1,0,857,0007113,2
0,0,0,0,0,0,1,0,0,1,0,859,0007113,2
0,0,0,0,0,0,0,0,0,1,0,879,0007113,2
0,0,0,0,0,0,0,0,0,1,1,881,0007113,2
0,0,0,0,0,0,1,0,0,1,1,882,0007113,2
0,0,0,0,0,0,1,0,0,1,0,882,0007113,2
0,0,0,0,0,0,1,0,0,1,1,883,0007113,2
0,0,0,0,0,0,1,0,0,1,1,885,0007113,2
0,0,0,0,0,0,1,0,0,1,0,886,0007113,2
0,0,0,0,0,0,0,0,0,1,0,894,0007113,2
0,0,0,0,0,0,0,0,0,0,0,911,0007113,2
0,0,0,0,0,0,0,0,0,0,0,914,0007113,2
0,0,0,0,0,0,0,0,0,0,1,933,0007113,2
0,0,0,0,0,0,0,0,0,0,0,934,0007113,2
0,0,0,0,1,0,0,0,0,0,0,940,0007113,2
0,0,0,0,0,0,0,0,0,0,0,940,0007113,2
0,0,0,0,0,0,1,0,0,0,0,953,0007113,2
0,0,0,0,0,0,0,0,0,0,0,965,0007113,2
0,0,0,0,0,0,0,0,0,1,0,973,0007113,2
0,0,0,0,0,0,0,1,0,1,0,997,0007113,2
0,0,0,0,0,0,0,1,0,1,0,1001,0007113,2
0,0,0,0,0,0,0,1,0,1,1,1004,0007113,2
0,0,0,0,0,0,1,1,0,1,1,1020,0007113,2
0,0,0,0,0,0,1,0,0,1,1,1030,0007113,2
0,0,0,0,0,0,0,0,0,1,1,1036,0007113,2
0,0,0,0,0,0,0,0,0,1,1,1052,0007113,2
0,0,0,0,0,0,1,0,0,1,1,1053,0007113,2
0,0,0,0,0,0,1,0,0,1,1,1054,0007113,2
0,0,0,0,0,1,1,0,0,1,1,1054,0007113,2
0,0,0,0,0,0,1,0,0,1,1,1056,0007113,2
0,0,0,0,0,0,1,0,0,1,0,1057,0007113,2
0,0,0,0,0,0,1,0,0,1,0,1059,0007113,2
0,0,0,0,0,0,0,0,0,1,0,1065,0007113,2
0,0,0,0,0,0,1,0,0,1,0,1088,0007113,2
0,0,0,0,0,0,0,0,0,1,0,1092,0007113,2
0,0,0,0,0,0,0,0,0,1,0,1101,0007113,2
1,0,0,0,0,0,0,0,0,1,0,1110,0007113,2
1,0,0,0,0,0,0,0,0,1,0,1122,0007113,2
1,0,0,0,0,0,0,0,0,0,0,1218,0007113,2
1,0,0,0,0,0,0,0,0,0,1,2168,0007113,2
0,0,0,0,0,0,0,0,0,0,1,2202,0007113,2
0,0,0,0,0,0,0,0,0,0,0,2204,0007113,2
0,0,0,0,0,0,0,0,0,0,0,2986,0007113,2
0,0,0,0,0,1,0,0,0,0,0,-2,0007113,3
0,0,0,0,0,1,0,0,0,0,0,-2,0007113,3
0,0,0,0,0,1,0,0,0,0,0,-2,0007113,3
1,0,0,0,0,0,0,0,0,0,0,0,0007113,3
1,0,0,0,0,0,0,0,0,0,0,0,0007113,3
1,0,0,0,0,0,0,0,0,1,0,29,0007113,3
1,0,0,0,0,0,0,0,0,1,1,42,0007113,3
1,0,0,0,0,0,0,0,0,1,1,57,0007113,3
1,0,0,0,0,0,0,0,0,1,1,59,0007113,3
1,0,0,0,0,0,0,0,0,1,0,62,0007113,3
1,0,0,0,0,0,1,0,0,1,0,67,0007113,3
1,0,0,0,0,0,1,0,0,1,1,72,0007113,3
1,0,0,0,0,0,1,0,0,1,0,73,0007113,3
1,0,0,0,0,0,0,0,0,1,0,79,0007113,3
1,0,0,0,0,0,0,0,0,1,0,83,0007113,3
1,0,0,0,0,0,0,0,0,0,0,87,0007113,3
1,0,0,0,0,0,0,0,0,0,1,92,0007113,3
1,0,0,0,0,0,0,0,0,0,0,95,0007113,3
1,0,0,0,0,0,0,0,0,0,1,100,0007113,3
1,0,0,0,0,0,1,0,0,0,1,104,0007113,3
1,0,0,0,0,0,1,0,0,0,0,114,0007113,3
1,0,0,0,0,0,1,0,0,0,0,115,0007113,3
1,0,0,0,0,0,0,0,0,0,0,120,0007113,3
1,0,0,0,0,0,1,0,0,0,0,126,0007113,3
1,0,0,0,0,0,1,0,0,0,1,127,0007113,3
1,0,0,0,0,0,1,0,0,0,1,129,0007113,3
1,0,0,0,0,0,1,0,0,0,0,130,0007113,3
1,0,0,0,0,0,1,0,0,0,0,134,0007113,3
1,0,0,0,0,0,1,0,0,0,0,135,0007113,3
1,0,0,0,0,0,0,0,0,0,0,138,0007113,3
1,0,0,0,0,0,0,0,0,0,0,145,0007113,3
1,0,0,0,0,0,0,0,0,0,0,155,0007113,3
1,0,0,0,0,1,0,0,0,0,0,164,0007113,3
1,0,0,0,0,1,0,0,0,0,0,192,0007113,3
1,0,0,0,0,0,1,0,0,0,0,194,0007113,3
1,0,0,0,0,1,1,0,0,0,0,202,0007113,3
1,0,0,0,0,0,1,0,0,0,0,203,0007113,3
1,0,0,0,0,0,0,0,0,0,0,206,0007113,3
1,0,0,0,0,0,0,0,0,0,0,207,0007113,3
1,0,0,0,0,0,0,0,0,0,0,208,0007113,3
1,0,0,0,0,0,0,0,0,0,1,210,0007113,3
1,0,0,0,0,1,0,0,0,0,1,225,0007113,3
1,0,0,0,0,0,1,0,0,0,1,232,0007113,3
1,0,0,0,0,1,1,0,0,0,1,235,0007113,3
1,0,0,0,0,0,1,0,0,0,1,245,0007113,3
1,0,0,0,0,0,1,0,0,1,1,246,0007113,3
1,0,0,0,0,0,0,0,0,1,1,253,0007113,3
1,0,0,0,0,1,0,0,0,1,1,254,0007113,3
1,0,0,0,0,0,0,0,0,1,1,257,0007113,3
1,0,0,0,0,1,0,0,0,1,1,266,0007113,3
1,0,0,0,0,0,1,0,0,1,1,273,0007113,3
1,0,0,0,0,0,1,0,0,1,1,276,0007113,3
1,0,0,0,0,1,1,0,0,1,1,277,0007113,3
1,0,0,0,0,1,1,0,0,1,1,291,0007113,3
1,0,0,0,0,0,0,0,0,1,1,304,0007113,3
1,0,0,0,0,0,0,0,0,1,1,305,0007113,3
1,0,0,0,0,0,0,0,0,1,0,317,0007113,3
1,0,0,0,0,1,0,0,0,1,0,319,0007113,3
1,0,0,0,0,0,0,0,0,1,0,326,0007113,3
1,0,0,0,0,0,0,0,0,1,1,353,0007113,3
1,0,0,0,0,1,0,0,0,1,1,365,0007113,3
1,0,0,0,0,1,0,0,0,1,1,366,0007113,3
1,0,0,0,0,0,1,0,0,1,1,372,0007113,3
1,0,0,0,0,0,0,0,0,1,1,394,0007113,3
1,0,0,0,0,0,0,0,0,1,0,397,0007113,3
1,0,0,0,0,0,1,0,0,1,0,407,0007113,3
1,0,0,0,0,0,1,0,0,0,0,411,0007113,3
1,0,0,0,0,0,0,0,0,0,0,418,0007113,3
1,0,0,0,0,0,1,0,0,0,0,421,0007113,3
1,0,0,0,0,0,0,0,0,0,0,434,0007113,3
1,0,0,0,0,0,1,0,0,0,0,442,0007113,3
1,0,0,0,0,0,1,0,0,0,1,444,0007113,3
1,0,0,0,0,0,1,0,0,0,1,446,0007113,3
1,0,0,0,0,0,0,0,0,0,1,452,0007113,3
1,0,0,0,0,0,0,0,0,0,0,491,0007113,3
1,0,0,0,0,0,1,0,0,0,0,493,0007113,3
1,0,0,0,0,0,1,0,0,0,0,507,0007113,3
1,0,0,0,0,0,0,0,0,0,0,509,0007113,3
1,0,0,0,0,0,0,0,0,0,1,511,0007113,3
1,0,0,0,0,0,1,0,0,0,1,521,0007113,3
1,0,0,0,0,0,0,0,0,0,1,536,0007113,3
1,0,0,0,0,0,0,0,0,0,0,536,0007113,3
1,0,0,0,0,0,1,0,0,0,0,540,0007113,3
1,0,0,0,0,0,0,0,0,0,0,551,0007113,3
1,0,0,0,0,0,1,0,0,0,0,634,0007113,3
1,0,0,0,0,0,0,0,0,0,0,648,0007113,3
1,0,0,0,0,0,0,0,0,0,1,653,0007113,3
1,0,0,0,0,0,1,0,0,0,1,654,0007113,3
1,0,0,0,0,0,1,0,0,0,1,655,0007113,3
1,0,0,0,0,0,1,0,0,0,1,657,0007113,3
1,0,0,0,0,0,1,0,0,0,0,658,0007113,3
1,0,0,0,0,0,0,0,0,0,0,666,0007113,3
1,0,0,0,0,0,1,0,0,0,0,685,0007113,3
1,0,0,0,0,0,0,0,0,0,0,697,0007113,3
1,0,0,0,0,0,0,0,0,0,0,717,0007113,3
1,0,0,0,0,0,0,0,0,0,0,740,0007113,3
1,0,0,0,0,0,0,1,0,0,0,763,0007113,3
0,0,0,0,0,0,0,1,0,0,0,796,0007113,3
0,0,0,0,0,0,0,1,0,0,0,796,0007113,3
0,0,0,0,0,0,0,0,0,0,0,796,0007113,3
1,0,0,0,0,0,0,0,0,0,0,814,0007113,3
1,0,0,0,0,0,0,0,0,0,0,814,0007113,3
1,0,0,0,0,0,0,0,0,0,1,836,0007113,3
1,0,0,0,0,0,0,0,0,0,1,851,0007113,3
1,0,0,0,0,0,0,0,0,0,1,852,0007113,3
1,0,0,0,0,0,0,0,0,0,1,854,0007113,3
1,0,0,0,0,0,1,0,0,0,1,855,0007113,3
1,0,0,0,0,0,1,0,0,0,1,856,0007113,3
1,0,0,0,0,0,1,0,0,0,0,857,0007113,3
1,0,0,0,0,0,1,0,0,0,1,858,0007113,3
1,0,0,0,0,0,1,0,0,0,0,859,0007113,3
1,0,0,0,0,0,0,0,0,0,0,864,0007113,3
1,0,0,0,0,0,0,0,0,0,0,869,0007113,3
1,0,0,0,0,0,0,0,0,0,0,892,0007113,3
1,0,0,0,0,0,0,0,0,0,0,894,0007113,3
1,0,0,0,0,0,1,0,0,0,0,907,0007113,3
1,0,0,0,0,0,1,0,0,0,1,907,0007113,3
1,0,0,0,0,0,0,0,0,0,1,922,0007113,3
1,0,0,0,0,0,1,0,0,0,1,926,0007113,3
1,0,0,0,0,0,1,0,0,0,1,928,0007113,3
1,0,0,0,0,0,1,0,0,0,1,930,0007113,3
1,0,0,0,0,0,0,0,0,0,1,940,0007113,3
1,0,0,0,0,0,0,0,0,1,1,949,0007113,3
1,0,0,0,0,0,0,0,0,1,0,950,0007113,3
1,0,0,0,0,0,0,0,0,1,0,950,0007113,3
1,0,0,0,0,0,0,0,0,1,1,963,0007113,3
1,0,0,0,0,0,0,0,0,1,0,976,0007113,3
1,0,0,0,0,0,1,0,0,1,0,1012,0007113,3
1,0,0,0,0,0,0,0,0,1,0,1034,0007113,3
1,0,0,0,0,0,0,0,0,0,0,1037,0007113,3
1,0,0,0,0,0,1,0,0,0,0,1045,0007113,3
1,0,0,0,0,0,0,0,0,0,0,1059,0007113,3
1,0,0,0,0,0,0,0,0,0,1,1070,0007113,3
1,0,0,0,0,0,1,0,0,0,1,1074,0007113,3
1,0,0,0,0,0,0,0,0,0,1,1090,0007113,3
1,0,0,0,0,0,0,0,0,0,0,1092,0007113,3
1,0,0,0,0,0,0,0,0,0,1,1098,0007113,3
1,0,0,0,0,0,0,0,0,0,1,1136,0007113,3
1,0,0,0,0,0,1,0,0,0,1,1139,0007113,3
1,0,0,0,0,0,1,0,0,0,1,1141,0007113,3
1,0,0,0,0,0,1,0,0,0,1,1141,0007113,3
1,0,0,0,0,0,1,0,0,1,1,1150,0007113,3
1,0,0,0,0,0,0,0,0,1,1,1161,0007113,3
1,0,0,0,0,0,0,0,0,1,0,1161,0007113,3
1,0,0,0,0,0,0,0,0,1,1,1164,0007113,3
1,0,0,0,0,0,0,0,0,1,1,1182,0007113,3
1,0,0,0,0,0,0,0,0,1,1,1186,0007113,3
